id|code|description|departmentId|type
2706|37 : PIEZOMETROS / NAPAS FREATIC|37 : PIEZOMETROS / NAPAS FREATIC|57|
2707|38 : PIEZOMETROS / NAPAS FREATIC|38 : PIEZOMETROS / NAPAS FREATIC|57|
2708|LE1 : PIEZOMETROS / NAPAS FREATI|LE1 : PIEZOMETROS / NAPAS FREATI|57|
2709|LE2 : PIEZOMETROS / NAPAS FREATI|LE2 : PIEZOMETROS / NAPAS FREATI|57|
2710|LE3 : PIEZOMETROS / NAPAS FREATI|LE3 : PIEZOMETROS / NAPAS FREATI|57|
2711|LE4 : PIEZOMETROS / NAPAS FREATI|LE4 : PIEZOMETROS / NAPAS FREATI|57|
2991|AGUA CIMA DESBUTA|AGUA CIMA DESBUTA|41|
2992|REACTOR  B|REACTOR  B|51|
2993|REACTOR  C|REACTOR  C|51|
3342|MH 10|MH 10|16|
3652|AGUA CIMA T.DESP.SOLV.|AGUA CIMA T.DESP.SOLV.|42|
3653|AGUA DESP.SOLV.(CTE.LAT)|AGUA DESP.SOLV.(CTE.LAT)|42|
3654|AGUA T.BZ(CTE.LAT.)|AGUA T.BZ(CTE.LAT.)|43|
3713|FDO.T.TOLUENO|FDO.T.TOLUENO|43|
4932|PTO.M.ARPOL SBR 1913|PTO.M.ARPOL SBR 1913|53|
4933|PTO.M.ARNIPOL NBR OZO|PTO.M.ARNIPOL NBR OZO|53|
4934|PTO.M.EMPASTE 1606|PTO.M.EMPASTE 1606|53|
4935|PTO.M.EMPASTE 1808|PTO.M.EMPASTE 1808|53|
4936|PTO.M.EMPASTE 1620|PTO.M.EMPASTE 1620|53|
4943|N/A|N/A|1|
5180|CIMA POSTFRACC.|CIMA POSTFRACC.|12|
7791|DOSIMETRIAS VAPORES ORG.|DOSIMETRIAS VAPORES ORG.|47|
7847|H.O.P.O. CAMION|H.O.P.O. CAMION|49|
7848|PROPANO POLIDUCTO|PROPANO POLIDUCTO|17|
9244|Abastecimientos|Abastecimientos|1|
9245|Almacenaje de sal|Almacenaje de sal|56|
9246|Almacenes Administracion|Almacenes Administracion|3|
9247|Almacenes Recepcion|Almacenes Recepcion|2|
9248|Area Torres despojadoras|Area Torres despojadoras|58|
9249|Arnipol Polimerizacion|Arnipol Polimerizacion|6|
9250|Arpol Polimerizacion|Arpol Polimerizacion|4|
9251|Arpol/Arnipol - Emisiones Fugi|Arpol/Arnipol - Emisiones Fugi|62|
9253|Arpol/Arnipol Area Efluentes|Arpol/Arnipol Area Efluentes|9|
9255|Arplo/Arnipol Terminado|Arplo/Arnipol Terminado|5|
9256|Arplo/Arnipol Tks Latex|Arplo/Arnipol Tks Latex|8|
9257|Arplo/Arnipol Tks Monomeros|Arplo/Arnipol Tks Monomeros|7|
9258|Aseguramiento de la Calidad|Aseguramiento de la Calidad|10|
9260|Butadieno - Emisiones Fugitiva|Butadieno - Emisiones Fugitiva|60|
9261|Butadieno Area Efluentes|Butadieno Area Efluentes|16|
9262|Butadieno Area Tanques|Butadieno Area Tanques|15|
9263|Butadieno Gas Inerte|Butadieno Gas Inerte|11|
9264|Butadieno Hexano|Butadieno Hexano|13|
9265|Butadieno LPG|Butadieno LPG|12|
9266|Butadieno Propelente|Butadieno Propelente|14|
9267|C. Cal. Interna|C. Cal. Interna|31|
9268|C. Cal. IMaterias Primas e IQ|C. Cal. IMaterias Primas e IQ|29|
9270|C. Cal. Medio Ambiente e Higie|C. Cal. Medio Ambiente e Higie|30|
9271|C. Cal. Procesos Arpol/Arnipol|C. Cal. Procesos Arpol/Arnipol|25|
9272|C. Cal. Procesos Hidrocarburos|C. Cal. Procesos Hidrocarburos|26|
9273|C. Cal. Producto Terminado Arp|C. Cal. Producto Terminado Arp|27|
9274|C. Cal. Producto Terminado Hid|C. Cal. Producto Terminado Hid|28|
9275|Complejo Area Medio Ambiente|Complejo Area Medio Ambiente|52|
9276|Desarrolos de Metodos y Estudi|Desarrolos de Metodos y Estudi|32|
9277|Desconocido|Desconocido|-1|
9278|Despachos Arpol/Arnipol|Despachos Arpol/Arnipol|23|
9279|Despachos Hidrocarburos|Despachos Hidrocarburos|24|
9280|EEE- Emisiones Fugitivas|EEE- Emisiones Fugitivas|61|
9281|EEE- Area Efluentes|EEE- Area Efluentes|22|
9282|Estireno|Estireno|20|
9283|Estireno Area Tanques|Estireno Area Tanques|21|
9284|Etilbenceno|Etilbenceno|19|
9285|Etileno|Etileno|17|
9286|Etileno Area de Tanques|Etileno Area de Tanques|18|
9287|G.Comercial Elastomeros|G.Comercial Elastomeros|53|
9288|G.Comercial Hidrocarburos|G.Comercial Hidrocarburos|101|
9289|G.Planta|G.Planta|55|
9290|Laboratorio de Asistencia Tecn|Laboratorio de Asistencia Tecn|33|
9291|Mantenimiento Asistencia a Man|Mantenimiento Asistencia a Man|34|
9292|Mantenimiento Electrico|Mantenimiento Electrico|35|
9293|Mantenimiento Instrumentos|Mantenimiento Instrumentos|36|
9294|Mantenimiento Mecanico|Mantenimiento Mecanico|37|
9295|PASA - PGSM|PASA - PGSM|57|
9296|Procesos Arpol/Arnipol|Procesos Arpol/Arnipol|38|
9297|Procesos Hidrocarburos|Procesos Hidrocarburos|39|
9298|Procesos Medio Ambiente|Procesos Medio Ambiente|40|
9299|Reforma - Emisiones Fugitivas|Reforma - Emisiones Fugitivas|64|
9300|Reforma A 100|Reforma A 100|41|
9301|Reforma A 200|Reforma A 200|42|
9302|Reforma A 300|Reforma A 300|43|
9303|Reforma A 500|Reforma A 500|44|
9304|Reforma A 700|Reforma A 700|45|
9305|Reforma Area Efluentes|Reforma Area Efluentes|46|
9306|Sala de control Arpol Arnipol|Sala de control Arpol Arnipol|59|
9307|Seguridad e Higiene Industrial|Seguridad e Higiene Industrial|47|
9308|Sistemas|Sistemas|54|
9309|Usina - Emisiones Fugitivas|Usina - Emisiones Fugitivas|63|
9311|Usina Area Efluentes|Usina Area Efluentes|51|
9312|Usina P.L. Despacho de Camione|Usina P.L. Despacho de Camione|49|
9313|Usina P.L. Exp/Imp de Muelle|Usina P.L. Exp/Imp de Muelle|50|
9314|Usina Servicios Auxiliares|Usina Servicios Auxiliares|48|
9821|AIRE API EEE|AIRE API EEE|106|
10362|LINEA BOMBEO  ICI|LINEA BOMBEO  ICI|44|
11204|SALIDA HORNO A|SALIDA HORNO A|17|
11305|TK526|TK526|18|
12073|CAMION SODA CAUST.ETILENO|CAMION SODA CAUST.ETILENO|17|
12074|CAMION SODA CAUST.BTD|CAMION SODA CAUST.BTD|12|
12075|CAMION AC.SULFURICO USINA|CAMION AC.SULFURICO USINA|48|
12076|BUQUE TOLUENO|BUQUE TOLUENO|50|
12077|BUQUE HIGHT FLASH|BUQUE HIGHT FLASH|50|
12078|BUQUE STY|BUQUE STY|50|
12079|BUQUE NAFTA PARAF.|BUQUE NAFTA PARAF.|50|
12080|BUQUE SOLV. PARAF.|BUQUE SOLV. PARAF.|50|
12081|BUQUE SOLV. PARAF.HIDROG.|BUQUE SOLV. PARAF.HIDROG.|50|
12084|PTA LINEA STY|PTA LINEA STY|49|
12085|PTA LINEA BZ|PTA LINEA BZ|49|
13521|PTA. LINEA SOLV. PARAFINICO|PTA. LINEA SOLV. PARAFINICO|49|
13524|PTA. LINEA HEXANO|PTA. LINEA HEXANO|49|
13525|CAMION DE STY|CAMION DE STY|49|
13526|CAMION DE TOL|CAMION DE TOL|49|
13527|CAMION DE SOLV. PARAFINICO|CAMION DE SOLV. PARAFINICO|49|
13528|CAMION DE CORTE AROMAT.YPF|CAMION DE CORTE AROMAT.YPF|49|
13529|CAMION DE HIGH FLASH|CAMION DE HIGH FLASH|49|
13530|CAMION DE HEXANO|CAMION DE HEXANO|49|
13533|CAMION DE BENCENO|CAMION DE BENCENO|49|
13544|CAMION DE XIL|CAMION DE XIL|49|
13806|CAMION SOLV. PARAF. HIDROG|CAMION SOLV. PARAF. HIDROG|49|
13853|CAMION DE ACIDO GRASO|CAMION DE ACIDO GRASO|2|
13907|CAMION AC.SULFURICO ARPOL|CAMION AC.SULFURICO ARPOL|8|
14449|SALIDA HORNO B|SALIDA HORNO B|17|
14450|SALIDA HORNO C|SALIDA HORNO C|17|
14451|SALIDA HORNO D|SALIDA HORNO D|17|
14452|SALIDA HORNO E|SALIDA HORNO E|17|
14453|SALIDA HORNO F|SALIDA HORNO F|17|
14480|PTA. LINEA CORTE AROMAT.|PTA. LINEA CORTE AROMAT.|49|
15700|CAMION POTASA CAUST. SOL.|CAMION POTASA CAUST. SOL.|4|
15718|TAMB. ANTIESPUM. EC9061A|TAMB. ANTIESPUM. EC9061A|2|
15719|TAMB. ANTIESPUM.|TAMB. ANTIESPUM.|2|
16050|LAVADOR CAUST.SUR|LAVADOR CAUST.SUR|17|
16691|PORTAFEED COAGULANTE B|PORTAFEED COAGULANTE B|2|
17580|AGUA SEPARADOR D13-212|AGUA SEPARADOR D13-212|20|
17607|MOTOGASOLINA TK 502|MOTOGASOLINA TK 502|44|
17916|SOL.POTSA.TK924|SOL.POTSA.TK924|6|
17919|SOL.POTASA.TK101|SOL.POTASA.TK101|4|
18601|SOLV.PARAF.HIDROG.|SOLV.PARAF.HIDROG.|44|
18602|SOLV.PARAF.TK505|SOLV.PARAF.TK505|44|
18610|TOLUENO, TK 533|TOLUENO, TK 533|44|
18940|TK NAFTA PARAF. MEZCLA|TK NAFTA PARAF. MEZCLA|44|
18949|PTA. LINEA TOL|PTA. LINEA TOL|50|
18950|PTA. LINEA H.FLASH MUELLE|PTA. LINEA H.FLASH MUELLE|50|
18951|PTA. LINEA SOLV.PARAF.|PTA. LINEA SOLV.PARAF.|50|
18954|PTA. LINEA SOLV.PARAF.HIDROG|PTA. LINEA SOLV.PARAF.HIDROG|50|
19039|CAMION PROPELENTE|CAMION PROPELENTE|49|
19040|CAMION LPG|CAMION LPG|49|
23235|E-1: Bomba D3-317|E-1: Bomba D3-317|64|
23236|E-2: Bomba D3-316|E-2: Bomba D3-316|64|
23237|E-3: Bomba D3-318|E-3: Bomba D3-318|64|
23238|E-4: Bomba D3-506|E-4: Bomba D3-506|64|
23239|E-5: Bomba D3-323|E-5: Bomba D3-323|64|
23240|E-6: Bomba D3-327|E-6: Bomba D3-327|64|
23241|E-7: Bomba D3-219|E-7: Bomba D3-219|64|
23242|E-8: Bomba D3-220|E-8: Bomba D3-220|64|
23243|E-9: Bomba D3-221|E-9: Bomba D3-221|64|
23244|E-10: Bomba D3-214|E-10: Bomba D3-214|64|
23245|E-11: Bomba D3-215|E-11: Bomba D3-215|64|
27672|ABSORVEDOR|ABSORVEDOR|6|
29178|Agua de Proceso|Agua de Proceso|51|
29179|Camara de Recirculacion|Camara de Recirculacion|51|
29180|Purga de Agua|Purga de Agua|51|
29181|Relleno del Biofiltro|Relleno del Biofiltro|51|
29182|Entrada de gas|Entrada de gas|51|
29183|Salida de Gas|Salida de Gas|51|
30217|PTA. CORTE AROMATICO|PTA. CORTE AROMATICO|50|
32115|CAMION SODA CAUST. ARPOL|CAMION SODA CAUST. ARPOL|8|
35594|Entrada al Reactor|Entrada al Reactor|118|
35595|Salida del Reactor|Salida del Reactor|118|
35596|5 Pies|5 Pies|118|
35597|Env.Bombas 205-206-207|Env.Bombas 205-206-207|118|
35598|Env.Bomba 30-D3 122|Env.Bomba 30-D3 122|118|
35601|Retorno a la Torre|Retorno a la Torre|118|
35602|Retorno a la Torre.Ref.|Retorno a la Torre.Ref.|115|
35603|Salida del Pulidor|Salida del Pulidor|118|
35604|Entrada a los desareadores|Entrada a los desareadores|118|
35605|Sal. de los desareadores|Sal. de los desareadores|118|
35606|Ret.TK30-D9 120.Usina|Ret.TK30-D9 120.Usina|118|
35607|Ret.TK30-D9 120.EEE|Ret.TK30-D9 120.EEE|116|
35608|Ret.TK30-D9 120.Ref.|Ret.TK30-D9 120.Ref.|115|
35609|Ret.TK 30-D9 120.BTD|Ret.TK 30-D9 120.BTD|117|
35610|Salida del Colector|Salida del Colector|118|
35611|Purga cont.Superf.Cal.1|Purga cont.Superf.Cal.1|118|
35612|Purga cont.Superf.Cal.2|Purga cont.Superf.Cal.2|118|
35613|Purga cont.Superf.Cal.3|Purga cont.Superf.Cal.3|118|
35614|Purga cont.Superf.STY|Purga cont.Superf.STY|116|
35615|Purga cont.Sup.C 155|Purga cont.Sup.C 155|116|
35616|Purga cont.Sup.C151N|Purga cont.Sup.C151N|116|
35620|Purga cont.Sup.C151S|Purga cont.Sup.C151S|116|
35691|Purga cont.Sup.BTD|Purga cont.Sup.BTD|117|
35927|M-1: BLOQ. FILTRO|M-1: BLOQ. FILTRO|63|
35928|M-2: BLOQ. FILTRO|M-2: BLOQ. FILTRO|63|
35929|M-3: BY PASS FILT. ENT.|M-3: BY PASS FILT. ENT.|63|
35930|M-4: DRENAJE FILT.|M-4: DRENAJE FILT.|63|
35931|M-5: DRENAJE FILT.|M-5: DRENAJE FILT.|63|
35932|M-6: REG. GAS ESTE|M-6: REG. GAS ESTE|63|
35933|M-7: BLOQ.REG. GAS E.|M-7: BLOQ.REG. GAS E.|63|
35934|M-8: BLOQ.REG. GAS E.|M-8: BLOQ.REG. GAS E.|63|
35935|M-9: REG.GAS OESTE|M-9: REG.GAS OESTE|63|
35936|M-10: BLOQ.REG.GAS.O|M-10: BLOQ.REG.GAS.O|63|
35937|M-11: BLOQ.REG.GAS.O|M-11: BLOQ.REG.GAS.O|63|
35938|M-12: BY PASS REG.|M-12: BY PASS REG.|63|
35939|M-13: AISL.INSTR.E|M-13: AISL.INSTR.E|63|
35940|M-14: AISL.INSTR.E|M-14: AISL.INSTR.E|63|
35941|M-15: AISL.INSTR.O|M-15: AISL.INSTR.O|63|
35942|M-16: AISL.INSTR.O|M-16: AISL.INSTR.O|63|
35943|M-17: BLOQ.PSV|M-17: BLOQ.PSV|63|
35944|M-18: ENTR.GAS NAT.|M-18: ENTR.GAS NAT.|63|
35945|M-19: SDA.GAS NAT.|M-19: SDA.GAS NAT.|63|
35946|M-20: DREN.AUT.LIQ.|M-20: DREN.AUT.LIQ.|63|
35947|M-21: BLOQ.AUT.DREN.LIQ.|M-21: BLOQ.AUT.DREN.LIQ.|63|
35948|M-22: BLOQ.AUT.DREN.LIQ.|M-22: BLOQ.AUT.DREN.LIQ.|63|
35949|M-23: BY PASS TAMBOR|M-23: BY PASS TAMBOR|63|
36411|Arpol/Arnipol Calid. Aire|Arpol/Arnipol Calid. Aire|104|
36412|Butadieno cald.Aire|Butadieno cald.Aire|105|
36413|Reforma Calid.Aire|Reforma Calid.Aire|107|
36414|EEE calid. Aire|EEE calid. Aire|106|
36415|Usina Cald. Aire|Usina Cald. Aire|108|
40700|Land Farming|Land Farming|57|
55620|F2:AIRE 14D19-201|F2:AIRE 14D19-201|104|
55621|F3:AIRE 14D19-201|F3:AIRE 14D19-201|104|
55623|F4:AIRE 14D19-201|F4:AIRE 14D19-201|104|
55630|F6:AIRE 14D19-202|F6:AIRE 14D19-202|104|
55632|F7:AIRE 14D19-202|F7:AIRE 14D19-202|104|
55633|F8:AIRE 14D19-202|F8:AIRE 14D19-202|104|
55634|F10:AIRE 14D19-203|F10:AIRE 14D19-203|104|
55636|F11:AIRE 14D19-203|F11:AIRE 14D19-203|104|
55637|F12:AIRE 14D19-203|F12:AIRE 14D19-203|104|
57269|TK 615 (BTD RECICLO)|TK 615 (BTD RECICLO)|15|
59918|CARGA T.HEXANO|CARGA T.HEXANO|13|
59919|SALIDA T.HEXANO|SALIDA T.HEXANO|13|
59920|H2 CARGA BTD.|H2 CARGA BTD.|13|
59921|H2 SALIDA BTD.|H2 SALIDA BTD.|13|
59924|CARGA REACT.STY|CARGA REACT.STY|20|
59926|GASES REACC.STY|GASES REACC.STY|20|
59927|CARGA REFORMA|CARGA REFORMA|41|
59929|FDO. ESTABILIZADOR|FDO. ESTABILIZADOR|41|
59930|CIMA ESTABIL. LIQ.|CIMA ESTABIL. LIQ.|41|
59931|CIMA ESTABIL. GAS|CIMA ESTABIL. GAS|41|
59932|CARGA DESULFUR.|CARGA DESULFUR.|41|
61835|TK 514|TK 514|44|
64930|PILETA SUR.|PILETA SUR.|51|
65631|Entrada al secadero|Entrada al secadero|5|
72296|Fte. tk propano|Fte. tk propano|112|
72300|AIRE PERIM. pto3|AIRE PERIM. pto3|112|
73085|Oferta|Oferta|1|
74088|Arriba pil. S. Usina|Arriba pil. S. Usina|112|
78809|AIRE BTD. AREA TKs|AIRE BTD. AREA TKs|105|
78810|AIRE SBR ZONA TOR STY|AIRE SBR ZONA TOR STY|104|
78811|AIRE 16-100  ZONA LAV. DE SODA|AIRE 16-100  ZONA LAV. DE SODA|106|
78812|AIRE 16-100 ZONA SEP. COMPRESI|AIRE 16-100 ZONA SEP. COMPRESI|106|
79534|AIRE HOMOGENEIZADOR|AIRE HOMOGENEIZADOR|108|
82154|PTA. LINEA DILUYENTE|PTA. LINEA DILUYENTE|49|
82155|CAMION DE DILUYENTE|CAMION DE DILUYENTE|49|
84158|TK 540|TK 540|49|
86953|FDO. RERUM|FDO. RERUM|11|
91174|FDO. TORRE ETILENO|FDO. TORRE ETILENO|17|
91175|CIMA TORRE ETILENO|CIMA TORRE ETILENO|17|
91771|REACT. NBR CONT.|REACT. NBR CONT.|4|
91780|TORRE DESP.NBR.CONT|TORRE DESP.NBR.CONT|4|
91998|JABON DIL. NBR CONT|JABON DIL. NBR CONT|5|
92013|SOL.SULF. ALUMINIO|SOL.SULF. ALUMINIO|5|
92087|EMULSIONANTE SINT.|EMULSIONANTE SINT.|5|
101309|TK NAFTA VIRGEN REFINOR|TK NAFTA VIRGEN REFINOR|-1|
101534|AIRE PERIMETRO|AIRE PERIMETRO|112|
101542|AIRE PILETAS|AIRE PILETAS|111|
108072|FDO. POSTFRACC.|FDO. POSTFRACC.|12|
108314|LE5 : PIEZOMETROS / NAPAS FREA|LE5 : PIEZOMETROS / NAPAS FREA|57|
108420|12 : PIEZOMETROS/NAPA FREATICA|12 : PIEZOMETROS/NAPA FREATICA|57|
108422|LE5 : PIEZOMETROS/NAPA TREATIC|LE5 : PIEZOMETROS/NAPA TREATIC|57|
108781|AIRE AREA 1000 REF.|AIRE AREA 1000 REF.|107|
108794|AIRE API EEE PC|AIRE API EEE PC|106|
110754|REACTOR 2 STY|REACTOR 2 STY|20|
110755|SEPARADOR REACT STY|SEPARADOR REACT STY|20|
112529|SDA. SECAD. ETILENO|SDA. SECAD. ETILENO|17|
112530|SDA. GAS SEC. UHA|SDA. GAS SEC. UHA|17|
117862|BARCO NAFTA CATALITICA|BARCO NAFTA CATALITICA|44|
126299|F13:COMPRESOR LAB.SUR|F13:COMPRESOR LAB.SUR|113|
126300|F14:COMPRESOR LAB.SUR|F14:COMPRESOR LAB.SUR|113|
126301|F15:COMPRESOR LAB.SUR|F15:COMPRESOR LAB.SUR|113|
126302|F16:COMPRESOR LAB.SUR|F16:COMPRESOR LAB.SUR|113|
134151|PORTAFEED STYREX 40|PORTAFEED STYREX 40|2|
134154|Tambor de PETROFLO 20Y15|Tambor de PETROFLO 20Y15|2|
134155|Porta Feed de PETROFLO  20Y98|Porta Feed de PETROFLO  20Y98|2|
138702|Efluente final Campana|Efluente final Campana|-1|
140846|PTA DE LINEA BTD|PTA DE LINEA BTD|15|
143130|Ret. TK 30 D9120-Arpol|Ret. TK 30 D9120-Arpol|118|
143429|LAVADORA CIMA DEOILER|LAVADORA CIMA DEOILER|12|
145854|MOTOGASOLINA|MOTOGASOLINA|44|
157245|SHORTSTOP IPHA|SHORTSTOP IPHA|5|
159317|Camion Propano-propilenoCamion P|Camion Propano-propilenoCamion P|49|
164855|Reflujo torre desbuta|Reflujo torre desbuta|14|
164856|Salida tamices moleculares|Salida tamices moleculares|14|
165527|Pileta N›5  ARPOL|Pileta N›5  ARPOL|9|
165529|Carga Splitter|Carga Splitter|4|
165530|Fdo Splitter|Fdo Splitter|4|
165531|Cima Splitter|Cima Splitter|4|
165532|Fdo Recib Btde|Fdo Recib Btde|4|
165533|Cima Recib Btde|Cima Recib Btde|4|
165534|Fdo BFD|Fdo BFD|4|
165536|Cima BFD|Cima BFD|4|
165538|KST: Venteo|KST: Venteo|4|
165539|KST: Zona 1/2|KST: Zona 1/2|4|
167512|TAMB. EMULSIONANTE LAB|TAMB. EMULSIONANTE LAB|2|
167513|BOLSA SULF. ALUMINIO|BOLSA SULF. ALUMINIO|2|
167514|BOLSA BHT|BOLSA BHT|2|
174408|Porta Feed Petroflo 20y98|Porta Feed Petroflo 20y98|3|
176652|Pileta 2 sup|Pileta 2 sup|57|
176653|Pileta 4 sup|Pileta 4 sup|57|
176654|Pileta 2 Prof|Pileta 2 Prof|57|
176655|Pileta 4 Prof|Pileta 4 Prof|57|
178954|Portafeed de STYREX 310|Portafeed de STYREX 310|2|
185823|Tk Estireno Impuro|Tk Estireno Impuro|21|
186465|Tambor de IPHA|Tambor de IPHA|2|
195969|Fdo. Deseta|Fdo. Deseta|41|
206126|B10|B10|51|
206140|Tk 30-D13-108|Tk 30-D13-108|48|
228317|LOTE E NORTE SUPERFICIE|LOTE E NORTE SUPERFICIE|57|
228404|U61: Vÿlvula bloqueo PSV 608 A|U61: Vÿlvula bloqueo PSV 608 A|60|
228405|U62: Vÿlvula bloqueo PSV 608 B|U62: Vÿlvula bloqueo PSV 608 B|60|
228406|U66: Vÿlvula bloqueo PSV 609 A|U66: Vÿlvula bloqueo PSV 609 A|60|
228407|U67: Vÿlvula bloqueo PSV 609 B|U67: Vÿlvula bloqueo PSV 609 B|60|
228411|U62a: 14-D2-104 Valv. 4" Entr.|U62a: 14-D2-104 Valv. 4" Entr.|62|
228413|U63a: 14-D3-118  Bomba Homo.|U63a: 14-D3-118  Bomba Homo.|62|
228414|U64a: 14-D3-118  Asp valv. 4"|U64a: 14-D3-118  Asp valv. 4"|62|
228415|U65a: 14-D3-118  Desc valv. 4"|U65a: 14-D3-118  Desc valv. 4"|62|
228416|U159: Entr. mezc est.oeste|U159: Entr. mezc est.oeste|62|
228417|U160: Sal. mezc est.oeste|U160: Sal. mezc est.oeste|62|
228419|U161: Sal. Entr. est. este|U161: Sal. Entr. est. este|62|
228420|U162: Sal. mezc est. este|U162: Sal. mezc est. este|62|
230570|U60a : 14 D2 104 Entrada|U60a : 14 D2 104 Entrada|62|
233499|Tanque 405|Tanque 405|12|
236658|AIRE AREA 100 ARPOL|AIRE AREA 100 ARPOL|104|
236667|Reforma Medio Ambiente|Reforma Medio Ambiente|52|
236676|Usina Medio Ambiente|Usina Medio Ambiente|52|
236677|EEE Medio Ambiente|EEE Medio Ambiente|52|
236678|ARPOL/ ARNIPOL Medio Ambiente|ARPOL/ ARNIPOL Medio Ambiente|52|
236750|Butadieno Medio Ambiente|Butadieno Medio Ambiente|52|
238216|FDO T. BENTOL|FDO T. BENTOL|20|
238217|FDO. T STY|FDO. T STY|20|
238306|Salida gases biolavadora|Salida gases biolavadora|51|
239328|Tolueno TK 528|Tolueno TK 528|44|
241163|Compound de Bombeos|Compound de Bombeos|44|
249446|AIRE PILETA INFILCO|AIRE PILETA INFILCO|104|
249447|AIRE PILETA A900|AIRE PILETA A900|104|
249448|AIRE PILETA  A300|AIRE PILETA  A300|104|
249449|AIRE PILETA  A700|AIRE PILETA  A700|104|
251659|Cancha 1 Superficie|Cancha 1 Superficie|123|
251660|Cancha 2 Superficie|Cancha 2 Superficie|123|
251661|Cancha 3 Superficie|Cancha 3 Superficie|123|
251662|Cancha 5 Superficie|Cancha 5 Superficie|123|
251961|Cancha 4 Superficie|Cancha 4 Superficie|123|
251980|TORRE ENFRIAMIENTO|TORRE ENFRIAMIENTO|120|
252050|Salida Lagunado|Salida Lagunado|120|
254403|PLANTA FLUVIAL|PLANTA FLUVIAL|120|
258899|14-D9-341 tk lavado Sur|14-D9-341 tk lavado Sur|5|
258900|14-D9-342 TK LAVADO NORTE|14-D9-342 TK LAVADO NORTE|5|
258903|14-D9-347 TK COAG SUR|14-D9-347 TK COAG SUR|5|
258904|14-D9-348 TK COAG NORTE|14-D9-348 TK COAG NORTE|5|
265746|R1|R1|120|
265747|R2|R2|120|
265748|R3|R3|120|
265749|R4|R4|120|
265750|R5|R5|120|
265751|PF1|PF1|120|
265752|PF2|PF2|120|
265753|PF3|PF3|120|
266910|Portafeed petroflo 20y98L|Portafeed petroflo 20y98L|2|
271457|1-PURGAS TK20/21|1-PURGAS TK20/21|120|
271458|2- PURGAS TK7/8|2- PURGAS TK7/8|120|
271459|3- PURGAS TK 22/23/24|3- PURGAS TK 22/23/24|120|
271460|4- PURGA TK 154|4- PURGA TK 154|120|
271461|5- PURGA TK 157|5- PURGA TK 157|120|
271462|6- PURGA TK 153|6- PURGA TK 153|120|
271463|7-INTERF. ACUM. AV-702|7-INTERF. ACUM. AV-702|120|
271464|8-PURGA BOMBA BA-702/S|8-PURGA BOMBA BA-702/S|120|
271465|9-MANIFOLD DE LIV.|9-MANIFOLD DE LIV.|120|
271467|10-TOPPING 1|10-TOPPING 1|120|
271468|11-TOPPING 2|11-TOPPING 2|120|
271469|12-TOPPING 3|12-TOPPING 3|120|
275237|TK 528|TK 528|44|
277438|13 - Pileta de recup  N›1|13 - Pileta de recup  N›1|120|
277439|14 - Pileta de aquietamiento|14 - Pileta de aquietamiento|120|
277440|15 - PIleta API - Pta Fluvial|15 - PIleta API - Pta Fluvial|120|
277441|16 - Sala de bombas principal|16 - Sala de bombas principal|120|
277443|17 - Land Farming|17 - Land Farming|120|
280961|TK 502|TK 502|44|
283019|TAMB. PROCHEM 4H3|TAMB. PROCHEM 4H3|2|
284434|Pileta 5 SL|Pileta 5 SL|120|
284449|TK NAFTA VIRGEN FINAL|TK NAFTA VIRGEN FINAL|44|
292768|POZO N› HF 5|POZO N› HF 5|120|
292769|POZO N› HF 1|POZO N› HF 1|120|
292770|POZO N› HF 2|POZO N› HF 2|120|
292771|POZO N› HF 3|POZO N› HF 3|120|
292772|POZO N› HF 6|POZO N› HF 6|120|
292773|POZO N› HF 8|POZO N› HF 8|120|
292774|POZO N› HF 9|POZO N› HF 9|120|
292775|POZO N› HF 10|POZO N› HF 10|120|
292993|MH 32|MH 32|51|
294949|POZO N› A|POZO N› A|120|
294950|POZO N› H1|POZO N› H1|120|
294951|POZO N› H2|POZO N› H2|120|
294952|POZO N› H3|POZO N› H3|120|
294953|POZO N› H4|POZO N› H4|120|
294954|POZO N› H5|POZO N› H5|120|
294955|POZO N› H6|POZO N› H6|120|
294956|POZO N› H7|POZO N› H7|120|
294957|POZO N› H8|POZO N› H8|120|
294958|POZO N› H9|POZO N› H9|120|
294959|POZO N› PR2|POZO N› PR2|120|
294961|POZO N› PR3|POZO N› PR3|120|
294962|POZO N› PR4|POZO N› PR4|120|
294963|POZO N› PR5|POZO N› PR5|120|
294964|POZO N› PR6|POZO N› PR6|120|
294965|POZO N› PR7|POZO N› PR7|120|
294966|POZO N› PR8|POZO N› PR8|120|
295035|POZO N› BR18|POZO N› BR18|120|
295036|POZO N› BR16|POZO N› BR16|120|
295048|Ret.Tk30-D9-120.Etbz|Ret.Tk30-D9-120.Etbz|116|
295049|Ret.Tk30-D9-120.Etileno|Ret.Tk30-D9-120.Etileno|116|
295330|Tambor de Petroflo 20Y99|Tambor de Petroflo 20Y99|2|
296369|POZO N› PF2|POZO N› PF2|120|
296374|Tambor Petroflo 20y99L|Tambor Petroflo 20y99L|2|
296455|POZO N› H18|POZO N› H18|120|
296459|POZO N› H16|POZO N› H16|120|
296463|POZO N› H10|POZO N› H10|120|
296749|POZO N›PF7|POZO N›PF7|120|
300610|Columna 14-D4-202|Columna 14-D4-202|4|
300611|Columna 14-D4-203|Columna 14-D4-203|4|
300612|Columna 14-D4-204|Columna 14-D4-204|4|
300773|TERM. LINEA SUR|TERM. LINEA SUR|5|
